payment_id,subscription_id,paid_at,amount,currency,payment_status
P000417,S00037,2025-07-09 16:21:00,299.0,PHP,SUCCESS
P002839,S00251,2025-07-09 17:17:00,4.56,USD,FAILED
P004702,S00409,2025-07-09 22:38:00,499.0,PHP,FAILED
P009047,S00772,2025-07-10 01:17:00,499.0,PHP,SUCCESS
P003370,S00298,2025-07-10 07:29:00,15.67,USD,SUCCESS
P001139,S00102,2025-07-10 07:36:00,299.0,PHP,SUCCESS
P004683,S00408,2025-07-10 07:43:00,899.0,PHP,SUCCESS
P004969,S00434,2025-07-10 07:53:00,499.0,PHP,FAILED
P001927,S00169,2025-07-10 12:42:00,299.0,PHP,SUCCESS
P001381,S00123,2025-07-10 12:45:00,299.0,PHP,SUCCESS
P002260,S00194,2025-07-10 12:47:00,9.28,USD,SUCCESS
P002852,S00253,2025-07-10 15:16:00,899.0,PHP,SUCCESS
P004733,S00411,2025-07-10 16:16:00,299.0,PHP,SUCCESS
P005382,S00468,2025-07-10 16:40:00,299.0,PHP,SUCCESS
P003252,S00289,2025-07-10 17:45:00,299.0,PHP,SUCCESS
P006370,S00548,2025-07-10 18:48:00,1299.0,PHP,SUCCESS
P005786,S00502,2025-07-10 19:09:00,899.0,PHP,SUCCESS
P003084,S00272,2025-07-10 20:06:00,299.0,PHP,SUCCESS
P008340,S00720,2025-07-10 21:02:00,499.0,PHP,SUCCESS
P000585,S00052,2025-07-10 21:19:00,299.0,PHP,SUCCESS
P005944,S00512,2025-07-10 22:53:00,299.0,PHP,FAILED
P001574,S00140,2025-07-11 00:41:00,899.0,PHP,SUCCESS
P000541,S00047,2025-07-11 01:12:00,299.0,PHP,SUCCESS
P002024,S00177,2025-07-11 04:27:00,1299.0,PHP,SUCCESS
P000162,S00016,2025-07-11 05:15:00,899.0,PHP,SUCCESS
P001003,S00090,2025-07-11 06:25:00,299.0,PHP,SUCCESS
P003473,S00304,2025-07-11 06:34:00,299.0,PHP,SUCCESS
P004085,S00358,2025-07-11 07:50:00,8.52,USD,SUCCESS
P001290,S00115,2025-07-11 08:02:00,1299.0,PHP,SUCCESS
P008832,S00753,2025-07-11 11:02:00,499.0,PHP,SUCCESS
P005842,S00506,2025-07-11 16:01:00,299.0,PHP,SUCCESS
P009133,S00780,2025-07-11 17:56:00,299.0,PHP,SUCCESS
P001566,S00139,2025-07-11 18:46:00,299.0,PHP,SUCCESS
P003003,S00265,2025-07-11 20:06:00,1299.0,PHP,SUCCESS
P002890,S00257,2025-07-11 23:28:00,299.0,PHP,SUCCESS
P005066,S00443,2025-07-12 01:18:00,9.27,USD,SUCCESS
P005609,S00486,2025-07-12 01:52:00,899.0,PHP,SUCCESS
P006556,S00562,2025-07-12 05:22:00,1299.0,PHP,SUCCESS
P004639,S00404,2025-07-12 06:38:00,499.0,PHP,FAILED
P000631,S00058,2025-07-12 06:44:00,299.0,PHP,SUCCESS
P001976,S00173,2025-07-12 08:05:00,1299.0,PHP,SUCCESS
P005391,S00469,2025-07-12 08:15:00,899.0,PHP,SUCCESS
P005909,S00510,2025-07-12 10:01:00,299.0,PHP,SUCCESS
P000941,S00084,2025-07-12 12:35:00,899.0,PHP,SUCCESS
P006298,S00543,2025-07-12 13:16:00,299.0,PHP,SUCCESS
P001478,S00132,2025-07-12 13:16:00,899.0,PHP,SUCCESS
P000891,S00078,2025-07-12 13:55:00,899.0,PHP,SUCCESS
P007379,S00636,2025-07-12 15:06:00,4.82,USD,SUCCESS
P001134,S00101,2025-07-12 15:56:00,499.0,PHP,SUCCESS
P000950,S00085,2025-07-12 20:21:00,15.17,USD,SUCCESS
P004535,S00395,2025-07-12 21:09:00,299.0,PHP,SUCCESS
P003145,S00279,2025-07-12 21:23:00,499.0,PHP,SUCCESS
P000875,S00077,2025-07-12 23:27:00,-299.0,PHP,REFUNDED
P008051,S00695,2025-07-13 01:33:00,499.0,PHP,SUCCESS
P003076,S00271,2025-07-13 05:28:00,-499.0,PHP,REFUNDED
P001729,S00153,2025-07-13 07:52:00,299.0,PHP,SUCCESS
P008825,S00752,2025-07-13 08:08:00,299.0,PHP,SUCCESS
P007212,S00621,2025-07-13 09:29:00,1299.0,PHP,SUCCESS
P001029,S00093,2025-07-13 10:16:00,299.0,PHP,SUCCESS
P000585,S00052,2025-07-13 10:19:00,299.0,PHP,SUCCESS
P000329,S00030,2025-07-13 13:57:00,499.0,PHP,SUCCESS
P006485,S00556,2025-07-13 14:11:00,299.0,PHP,SUCCESS
P007723,S00670,2025-07-13 15:22:00,299.0,PHP,SUCCESS
P005261,S00460,2025-07-13 16:03:00,1299.0,PHP,SUCCESS
P004405,S00380,2025-07-13 17:47:00,299.0,PHP,SUCCESS
P001125,S00100,2025-07-13 18:00:00,299.0,PHP,SUCCESS
P003838,S00337,2025-07-14 00:09:00,299.0,PHP,SUCCESS
P008888,S00758,2025-07-14 01:19:00,299.0,PHP,SUCCESS
P002636,S00231,2025-07-14 02:13:00,299.0,PHP,SUCCESS
P005026,S00438,2025-07-14 02:16:00,299.0,PHP,SUCCESS
P001835,S00163,2025-07-14 05:12:00,499.0,PHP,SUCCESS
P002491,S00218,2025-07-14 06:59:00,499.0,PHP,SUCCESS
P006598,S00565,2025-07-14 08:55:00,299.0,PHP,SUCCESS
P005589,S00484,2025-07-14 12:22:00,1299.0,PHP,SUCCESS
P001618,S00143,2025-07-14 15:45:00,899.0,PHP,SUCCESS
P006941,S00591,2025-07-14 16:03:00,299.0,PHP,SUCCESS
P006635,S00568,2025-07-14 16:22:00,499.0,PHP,SUCCESS
P008841,S00754,2025-07-14 16:31:00,899.0,PHP,SUCCESS
P008170,S00705,2025-07-14 19:03:00,299.0,PHP,SUCCESS
P000574,S00050,2025-07-14 23:10:00,499.0,PHP,SUCCESS
P008602,S00738,2025-07-15 00:11:00,499.0,PHP,SUCCESS
P005415,S00470,2025-07-15 02:47:00,899.0,PHP,SUCCESS
P005159,S00451,2025-07-15 05:58:00,299.0,PHP,SUCCESS
P008427,S00725,2025-07-15 07:57:00,299.0,PHP,SUCCESS
P008000,S00691,2025-07-15 10:15:00,899.0,PHP,SUCCESS
P007546,S00655,2025-07-15 12:03:00,899.0,PHP,SUCCESS
P001176,S00105,2025-07-15 14:28:00,1299.0,PHP,SUCCESS
P002062,S00179,2025-07-15 16:44:00,899.0,PHP,SUCCESS
P005232,S00457,2025-07-15 18:09:00,499.0,PHP,SUCCESS
P005893,S00509,2025-07-15 19:33:00,499.0,PHP,SUCCESS
P007351,S00633,2025-07-15 19:59:00,499.0,PHP,FAILED
P006163,S00529,2025-07-15 21:47:00,499.0,PHP,SUCCESS
P002502,S00219,2025-07-15 22:19:00,299.0,PHP,SUCCESS
P004219,S00369,2025-07-15 22:55:00,499.0,PHP,SUCCESS
P009305,S00797,2025-07-15 23:20:00,299.0,PHP,SUCCESS
P008670,S00742,2025-07-16 00:02:00,299.0,PHP,SUCCESS
P006730,S00577,2025-07-16 01:02:00,299.0,PHP,SUCCESS
P008081,S00698,2025-07-16 02:16:00,899.0,PHP,SUCCESS
P007362,S00634,2025-07-16 04:40:00,299.0,PHP,FAILED
P008126,S00702,2025-07-16 04:59:00,299.0,PHP,SUCCESS
P003547,S00310,2025-07-16 05:35:00,899.0,PHP,SUCCESS
P001669,S00148,2025-07-16 06:50:00,299.0,PHP,FAILED
P007579,S00658,2025-07-16 07:44:00,499.0,PHP,SUCCESS
P000430,S00039,2025-07-16 10:38:00,5.26,USD,SUCCESS
P001400,S00125,2025-07-16 11:14:00,299.0,PHP,SUCCESS
P006924,S00590,2025-07-16 11:30:00,1299.0,PHP,SUCCESS
P005130,S00447,2025-07-16 12:41:00,299.0,PHP,SUCCESS
P004482,S00392,2025-07-16 16:45:00,299.0,PHP,SUCCESS
P003097,S00273,2025-07-16 20:32:00,899.0,PHP,SUCCESS
P007001,S00600,2025-07-16 23:20:00,299.0,PHP,SUCCESS
P004049,S00355,2025-07-17 00:58:00,299.0,PHP,SUCCESS
P003777,S00329,2025-07-17 06:01:00,299.0,PHP,SUCCESS
P006050,S00520,2025-07-17 07:20:00,299.0,PHP,SUCCESS
P006608,S00566,2025-07-17 08:14:00,16.32,USD,SUCCESS
P005455,S00473,2025-07-17 13:12:00,299.0,PHP,FAILED
P009222,S00788,2025-07-17 13:51:00,1299.0,PHP,SUCCESS
P007834,S00679,2025-07-17 14:28:00,4.99,USD,SUCCESS
P006346,S00547,2025-07-17 18:30:00,-499.0,PHP,REFUNDED
P006044,S00519,2025-07-17 20:18:00,299.0,PHP,SUCCESS
P000122,S00013,2025-07-17 20:50:00,899.0,PHP,SUCCESS
P001747,S00155,2025-07-17 23:22:00,499.0,PHP,SUCCESS
P003918,S00344,2025-07-18 01:31:00,1299.0,PHP,SUCCESS
P007227,S00622,2025-07-18 03:03:00,299.0,PHP,SUCCESS
P002265,S00195,2025-07-18 03:36:00,299.0,PHP,SUCCESS
P007871,S00681,2025-07-18 04:37:00,299.0,PHP,SUCCESS
P000274,S00025,2025-07-18 06:44:00,499.0,PHP,FAILED
P006150,S00528,2025-07-18 10:02:00,899.0,PHP,SUCCESS
P000274,S00025,2025-07-18 12:44:00,499.0,PHP,FAILED
P004394,S00379,2025-07-18 13:33:00,1299.0,PHP,SUCCESS
P005956,S00513,2025-07-18 18:03:00,499.0,PHP,FAILED
P002041,S00178,2025-07-18 22:11:00,5.72,USD,SUCCESS
P002531,S00223,2025-07-18 22:23:00,299.0,PHP,SUCCESS
P000837,S00075,2025-07-18 22:24:00,299.0,PHP,SUCCESS
P005137,S00449,2025-07-18 22:36:00,499.0,PHP,SUCCESS
P004709,S00410,2025-07-19 02:02:00,1299.0,PHP,SUCCESS
P007027,S00603,2025-07-19 04:28:00,899.0,PHP,FAILED
P002818,S00250,2025-07-19 05:47:00,299.0,PHP,SUCCESS
P000031,S00003,2025-07-19 06:33:00,899.0,PHP,SUCCESS
P008011,S00692,2025-07-19 08:05:00,299.0,PHP,SUCCESS
P008490,S00729,2025-07-19 09:36:00,22.6,USD,SUCCESS
P004757,S00415,2025-07-19 10:03:00,499.0,PHP,SUCCESS
P004931,S00430,2025-07-19 11:18:00,9.16,USD,SUCCESS
P003169,S00282,2025-07-19 11:48:00,499.0,PHP,SUCCESS
P007073,S00607,2025-07-19 14:25:00,299.0,PHP,SUCCESS
P007888,S00683,2025-07-19 19:42:00,499.0,PHP,SUCCESS
P006967,S00595,2025-07-19 20:37:00,299.0,PHP,SUCCESS
P006874,S00586,2025-07-19 22:04:00,1299.0,PHP,SUCCESS
P001314,S00117,2025-07-19 22:18:00,1299.0,PHP,SUCCESS
P009334,S00799,2025-07-19 23:13:00,899.0,PHP,SUCCESS
P003139,S00278,2025-07-19 23:27:00,499.0,PHP,SUCCESS
P002252,S00193,2025-07-20 01:13:00,499.0,PHP,SUCCESS
P001321,S00118,2025-07-20 01:22:00,299.0,PHP,SUCCESS
P006542,S00561,2025-07-20 01:24:00,899.0,PHP,SUCCESS
P002346,S00200,2025-07-20 06:46:00,299.0,PHP,FAILED
P007908,S00685,2025-07-20 10:23:00,299.0,PHP,SUCCESS
P001982,S00174,2025-07-20 16:24:00,499.0,PHP,SUCCESS
P001090,S00097,2025-07-20 18:53:00,9.44,USD,SUCCESS
P001649,S00146,2025-07-20 20:34:00,299.0,PHP,SUCCESS
P006719,S00576,2025-07-20 20:42:00,299.0,PHP,SUCCESS
P002133,S00185,2025-07-21 00:10:00,299.0,PHP,SUCCESS
P002515,S00221,2025-07-21 02:04:00,899.0,PHP,SUCCESS
P001871,S00165,2025-07-21 05:39:00,299.0,PHP,SUCCESS
P008980,S00767,2025-07-21 05:44:00,299.0,PHP,SUCCESS
P007708,S00669,2025-07-21 08:24:00,5.32,USD,SUCCESS
P000765,S00069,2025-07-21 08:43:00,299.0,PHP,SUCCESS
P006703,S00575,2025-07-21 09:20:00,299.0,PHP,SUCCESS
P000031,S00003,2025-07-21 09:33:00,899.0,PHP,SUCCESS
P006174,S00531,2025-07-21 12:35:00,299.0,PHP,SUCCESS
P003564,S00311,2025-07-21 14:00:00,6.06,USD,SUCCESS
P002993,S00264,2025-07-21 16:35:00,1299.0,PHP,SUCCESS
P006033,S00518,2025-07-21 17:57:00,299.0,PHP,SUCCESS
P005432,S00471,2025-07-21 18:50:00,499.0,PHP,SUCCESS
P006252,S00538,2025-07-21 19:53:00,5.25,USD,SUCCESS
P008387,S00723,2025-07-21 23:31:00,8.24,USD,SUCCESS
P003405,S00300,2025-07-21 23:37:00,899.0,PHP,SUCCESS
P004943,S00431,2025-07-22 02:59:00,299.0,PHP,SUCCESS
P003889,S00341,2025-07-22 11:17:00,299.0,PHP,SUCCESS
P006972,S00596,2025-07-22 12:25:00,499.0,PHP,SUCCESS
P008283,S00714,2025-07-22 12:50:00,899.0,PHP,SUCCESS
P000119,S00012,2025-07-22 12:57:00,16.76,USD,SUCCESS
P006660,S00570,2025-07-22 13:28:00,1299.0,PHP,SUCCESS
P005795,S00503,2025-07-22 15:20:00,299.0,PHP,SUCCESS
P004020,S00353,2025-07-22 17:02:00,899.0,PHP,SUCCESS
P002737,S00241,2025-07-22 17:18:00,299.0,PHP,SUCCESS
P000344,S00031,2025-07-22 19:16:00,5.58,USD,SUCCESS
P007413,S00639,2025-07-22 21:11:00,899.0,PHP,SUCCESS
P002070,S00180,2025-07-22 21:46:00,299.0,PHP,SUCCESS
P001754,S00156,2025-07-22 23:03:00,299.0,PHP,SUCCESS
P000659,S00062,2025-07-23 00:21:00,899.0,PHP,SUCCESS
P009104,S00778,2025-07-23 03:07:00,299.0,PHP,SUCCESS
P005360,S00466,2025-07-23 03:26:00,499.0,PHP,SUCCESS
P000240,S00023,2025-07-23 04:19:00,1299.0,PHP,SUCCESS
P007525,S00653,2025-07-23 04:36:00,299.0,PHP,SUCCESS
P004376,S00378,2025-07-23 08:09:00,499.0,PHP,FAILED
P003257,S00290,2025-07-23 10:57:00,499.0,PHP,SUCCESS
P006285,S00542,2025-07-23 13:45:00,16.03,USD,SUCCESS
P001219,S00109,2025-07-23 15:08:00,499.0,PHP,SUCCESS
P004369,S00377,2025-07-23 15:42:00,499.0,PHP,SUCCESS
P009010,S00769,2025-07-23 17:12:00,1299.0,PHP,SUCCESS
P006338,S00546,2025-07-23 19:03:00,-299.0,PHP,REFUNDED
P001889,S00167,2025-07-23 19:12:00,499.0,PHP,SUCCESS
P007051,S00605,2025-07-23 20:15:00,5.64,USD,SUCCESS
P008680,S00743,2025-07-23 21:06:00,1299.0,PHP,SUCCESS
P007679,S00667,2025-07-24 02:17:00,299.0,PHP,FAILED
P006403,S00551,2025-07-24 02:41:00,299.0,PHP,SUCCESS
P003522,S00308,2025-07-24 03:40:00,299.0,PHP,SUCCESS
P005491,S00475,2025-07-24 11:57:00,299.0,PHP,SUCCESS
P001542,S00136,2025-07-24 12:45:00,23.58,USD,SUCCESS
P001070,S00096,2025-07-24 14:31:00,299.0,PHP,SUCCESS
P008588,S00737,2025-07-24 15:22:00,299.0,PHP,FAILED
P001965,S00172,2025-07-24 15:56:00,899.0,PHP,SUCCESS
P006025,S00517,2025-07-24 18:19:00,299.0,PHP,FAILED
P007261,S00624,2025-07-24 19:11:00,499.0,PHP,SUCCESS
P005324,S00464,2025-07-24 20:39:00,299.0,PHP,SUCCESS
P007743,S00671,2025-07-24 22:51:00,299.0,PHP,SUCCESS
P006267,S00541,2025-07-24 23:19:00,1299.0,PHP,SUCCESS
P007153,S00614,2025-07-25 00:35:00,299.0,PHP,SUCCESS
P000709,S00066,2025-07-25 01:03:00,1299.0,PHP,SUCCESS
P002507,S00220,2025-07-25 01:06:00,299.0,PHP,SUCCESS
P002410,S00208,2025-07-25 01:59:00,299.0,PHP,SUCCESS
P000687,S00064,2025-07-25 03:57:00,1299.0,PHP,SUCCESS
P000510,S00044,2025-07-25 04:53:00,299.0,PHP,SUCCESS
P005696,S00494,2025-07-25 11:16:00,499.0,PHP,SUCCESS
P003159,S00281,2025-07-25 14:39:00,1299.0,PHP,SUCCESS
P007568,S00657,2025-07-25 15:58:00,899.0,PHP,FAILED
P009166,S00783,2025-07-25 16:44:00,499.0,PHP,SUCCESS
P008948,S00763,2025-07-25 18:07:00,16.25,USD,SUCCESS
P005143,S00450,2025-07-25 21:14:00,299.0,PHP,SUCCESS
P004847,S00423,2025-07-25 21:51:00,299.0,PHP,SUCCESS
P007288,S00627,2025-07-25 22:05:00,299.0,PHP,SUCCESS
P007450,S00643,2025-07-25 22:33:00,499.0,PHP,FAILED
P003478,S00305,2025-07-25 22:53:00,499.0,PHP,SUCCESS
P007443,S00641,2025-07-26 08:23:00,299.0,PHP,SUCCESS
P004809,S00419,2025-07-26 08:56:00,499.0,PHP,SUCCESS
P002194,S00189,2025-07-26 09:09:00,4.61,USD,SUCCESS
P003734,S00325,2025-07-26 11:50:00,499.0,PHP,SUCCESS
P003623,S00315,2025-07-26 12:46:00,299.0,PHP,SUCCESS
P005702,S00495,2025-07-26 13:07:00,1299.0,PHP,SUCCESS
P001637,S00145,2025-07-26 20:01:00,23.18,USD,SUCCESS
P003534,S00309,2025-07-26 20:55:00,4.27,USD,SUCCESS
P001808,S00160,2025-07-26 22:14:00,499.0,PHP,SUCCESS
P002401,S00207,2025-07-26 22:24:00,1299.0,PHP,SUCCESS
P009139,S00781,2025-07-26 22:27:00,499.0,PHP,SUCCESS
P001786,S00159,2025-07-27 02:09:00,499.0,PHP,SUCCESS
P002864,S00254,2025-07-27 02:54:00,899.0,PHP,SUCCESS
P003940,S00346,2025-07-27 06:52:00,299.0,PHP,SUCCESS
P002753,S00242,2025-07-27 08:19:00,499.0,PHP,SUCCESS
P002106,S00183,2025-07-27 11:10:00,499.0,PHP,SUCCESS
P007322,S00630,2025-07-27 13:19:00,499.0,PHP,SUCCESS
P004921,S00429,2025-07-27 14:39:00,899.0,PHP,SUCCESS
P008713,S00745,2025-07-27 16:24:00,899.0,PHP,SUCCESS
P006200,S00533,2025-07-27 17:35:00,499.0,PHP,FAILED
P000345,S00031,2025-08-01 00:51:00,299.0,PHP,SUCCESS
P006175,S00531,2025-08-01 01:29:00,299.0,PHP,SUCCESS
P001575,S00140,2025-08-01 02:31:00,899.0,PHP,SUCCESS
P006299,S00543,2025-08-01 03:01:00,299.0,PHP,SUCCESS
P004348,S00376,2025-08-01 04:00:00,899.0,PHP,SUCCESS
P005787,S00502,2025-08-01 04:20:00,899.0,PHP,SUCCESS
P007414,S00639,2025-08-01 05:49:00,899.0,PHP,SUCCESS
P001787,S00159,2025-08-01 06:58:00,499.0,PHP,SUCCESS
P003778,S00329,2025-08-01 08:22:00,299.0,PHP,SUCCESS
P006261,S00540,2025-08-01 08:44:00,5.25,USD,SUCCESS
P008714,S00745,2025-08-01 09:39:00,899.0,PHP,FAILED
P008833,S00753,2025-08-01 09:52:00,8.5,USD,SUCCESS
P003593,S00313,2025-08-01 10:45:00,899.0,PHP,SUCCESS
P004898,S00428,2025-08-01 11:47:00,299.0,PHP,SUCCESS
P003004,S00265,2025-08-01 14:30:00,1299.0,PHP,SUCCESS
P000255,S00024,2025-08-01 17:20:00,299.0,PHP,SUCCESS
P004081,S00357,2025-08-01 18:29:00,499.0,PHP,FAILED
P004660,S00406,2025-08-01 20:46:00,899.0,PHP,SUCCESS
P001291,S00115,2025-08-01 22:13:00,1299.0,PHP,SUCCESS
P001438,S00129,2025-08-01 22:26:00,499.0,PHP,SUCCESS
P001827,S00161,2025-08-01 22:43:00,499.0,PHP,SUCCESS
P001140,S00102,2025-08-01 23:50:00,299.0,PHP,SUCCESS
P004703,S00409,2025-08-02 00:52:00,499.0,PHP,SUCCESS
P006261,S00540,2025-08-02 05:44:00,5.25,USD,SUCCESS
P000542,S00047,2025-08-02 06:51:00,299.0,PHP,SUCCESS
P002503,S00219,2025-08-02 10:36:00,299.0,PHP,SUCCESS
P009335,S00799,2025-08-02 12:50:00,899.0,PHP,SUCCESS
P008981,S00767,2025-08-02 13:58:00,5.14,USD,SUCCESS
P005160,S00451,2025-08-02 15:15:00,299.0,PHP,SUCCESS
P008589,S00737,2025-08-02 22:14:00,299.0,PHP,SUCCESS
P004951,S00432,2025-08-02 23:54:00,299.0,PHP,SUCCESS
P002174,S00188,2025-08-03 01:12:00,299.0,PHP,FAILED
P001401,S00125,2025-08-03 02:15:00,-299.0,PHP,REFUNDED
P000352,S00032,2025-08-03 05:32:00,499.0,PHP,FAILED
P004169,S00365,2025-08-03 05:51:00,299.0,PHP,SUCCESS
P008949,S00763,2025-08-03 07:13:00,899.0,PHP,SUCCESS
P002253,S00193,2025-08-03 08:08:00,499.0,PHP,SUCCESS
P004220,S00369,2025-08-03 09:25:00,499.0,PHP,SUCCESS
P003900,S00343,2025-08-03 09:56:00,899.0,PHP,SUCCESS
P001983,S00174,2025-08-03 14:39:00,499.0,PHP,SUCCESS
P003735,S00325,2025-08-03 17:53:00,499.0,PHP,SUCCESS
P004684,S00408,2025-08-03 20:10:00,899.0,PHP,SUCCESS
P008265,S00713,2025-08-03 20:18:00,899.0,PHP,SUCCESS
P002411,S00208,2025-08-03 20:52:00,299.0,PHP,SUCCESS
P003923,S00345,2025-08-03 20:56:00,899.0,PHP,SUCCESS
P000123,S00013,2025-08-03 23:25:00,899.0,PHP,SUCCESS
P004837,S00422,2025-08-04 04:36:00,299.0,PHP,SUCCESS
P005262,S00460,2025-08-04 06:00:00,1299.0,PHP,SUCCESS
P003258,S00290,2025-08-04 06:39:00,9.11,USD,SUCCESS
P007154,S00614,2025-08-04 11:13:00,299.0,PHP,SUCCESS
P001135,S00101,2025-08-04 11:40:00,499.0,PHP,SUCCESS
P004944,S00431,2025-08-04 12:42:00,5.25,USD,SUCCESS
P005703,S00495,2025-08-04 14:09:00,-1299.0,PHP,REFUNDED
P008388,S00723,2025-08-04 15:22:00,499.0,PHP,SUCCESS
P008603,S00738,2025-08-04 16:40:00,499.0,PHP,SUCCESS
P003955,S00347,2025-08-04 18:19:00,299.0,PHP,SUCCESS
P005131,S00447,2025-08-04 18:29:00,299.0,PHP,FAILED
P003578,S00312,2025-08-04 19:07:00,499.0,PHP,SUCCESS
P006253,S00538,2025-08-04 21:43:00,5.34,USD,SUCCESS
P005719,S00497,2025-08-04 22:20:00,299.0,PHP,SUCCESS
P003106,S00275,2025-08-04 23:06:00,299.0,PHP,SUCCESS
P005492,S00475,2025-08-05 00:22:00,299.0,PHP,SUCCESS
P004150,S00364,2025-08-05 00:33:00,299.0,PHP,SUCCESS
P002078,S00181,2025-08-05 00:43:00,499.0,PHP,SUCCESS
P007163,S00615,2025-08-05 02:47:00,499.0,PHP,SUCCESS
P007670,S00666,2025-08-05 06:52:00,5.19,USD,SUCCESS
P006720,S00576,2025-08-05 10:14:00,299.0,PHP,SUCCESS
P003548,S00310,2025-08-05 11:43:00,-899.0,PHP,REFUNDED
P004370,S00377,2025-08-05 15:02:00,499.0,PHP,SUCCESS
P003955,S00347,2025-08-05 15:19:00,299.0,PHP,SUCCESS
P005383,S00468,2025-08-05 16:53:00,299.0,PHP,SUCCESS
P007074,S00607,2025-08-05 17:48:00,5.19,USD,SUCCESS
P001748,S00155,2025-08-05 19:25:00,499.0,PHP,SUCCESS
P003406,S00300,2025-08-05 19:40:00,899.0,PHP,FAILED
P000937,S00083,2025-08-06 02:20:00,299.0,PHP,SUCCESS
P003253,S00289,2025-08-06 03:40:00,299.0,PHP,SUCCESS
P000438,S00040,2025-08-06 05:45:00,499.0,PHP,SUCCESS
P007569,S00657,2025-08-06 06:20:00,899.0,PHP,SUCCESS
P001935,S00170,2025-08-06 09:09:00,5.65,USD,SUCCESS
P008842,S00754,2025-08-06 10:01:00,899.0,PHP,SUCCESS
P002637,S00231,2025-08-06 12:56:00,299.0,PHP,SUCCESS
P001479,S00132,2025-08-06 13:34:00,899.0,PHP,SUCCESS
P005796,S00503,2025-08-06 14:09:00,299.0,PHP,SUCCESS
P001094,S00098,2025-08-06 14:48:00,899.0,PHP,SUCCESS
P006151,S00528,2025-08-06 17:36:00,899.0,PHP,SUCCESS
P006674,S00573,2025-08-06 19:20:00,499.0,PHP,SUCCESS
P002853,S00253,2025-08-06 19:26:00,899.0,PHP,SUCCESS
P006257,S00539,2025-08-07 02:18:00,899.0,PHP,SUCCESS
P008284,S00714,2025-08-07 05:08:00,899.0,PHP,SUCCESS
P003786,S00330,2025-08-07 10:46:00,299.0,PHP,SUCCESS
P007724,S00670,2025-08-07 10:55:00,299.0,PHP,SUCCESS
P007062,S00606,2025-08-07 11:07:00,299.0,PHP,SUCCESS
P007990,S00690,2025-08-07 12:03:00,299.0,PHP,SUCCESS
P009105,S00778,2025-08-07 12:10:00,299.0,PHP,SUCCESS
P002754,S00242,2025-08-07 16:03:00,499.0,PHP,SUCCESS
P000971,S00088,2025-08-07 16:15:00,299.0,PHP,SUCCESS
P001567,S00139,2025-08-07 18:30:00,299.0,PHP,SUCCESS
P000951,S00085,2025-08-07 19:24:00,16.34,USD,SUCCESS
P005361,S00466,2025-08-07 20:13:00,499.0,PHP,FAILED
P006599,S00565,2025-08-07 20:43:00,299.0,PHP,FAILED
P002063,S00179,2025-08-07 22:11:00,899.0,PHP,SUCCESS
P009223,S00788,2025-08-07 23:30:00,1299.0,PHP,SUCCESS
P004086,S00358,2025-08-07 23:48:00,499.0,PHP,SUCCESS
P005048,S00440,2025-08-08 06:26:00,-499.0,PHP,REFUNDED
P000857,S00076,2025-08-08 07:15:00,299.0,PHP,SUCCESS
P006704,S00575,2025-08-08 11:29:00,6.07,USD,SUCCESS
P005067,S00443,2025-08-08 13:04:00,499.0,PHP,SUCCESS
P000710,S00066,2025-08-08 17:36:00,1299.0,PHP,SUCCESS
P003895,S00342,2025-08-08 23:44:00,299.0,PHP,SUCCESS
P001638,S00145,2025-08-09 01:15:00,1299.0,PHP,SUCCESS
P001004,S00090,2025-08-09 03:49:00,299.0,PHP,SUCCESS
P003140,S00278,2025-08-09 04:46:00,499.0,PHP,SUCCESS
P002738,S00241,2025-08-09 07:27:00,299.0,PHP,FAILED
P000575,S00050,2025-08-09 07:28:00,499.0,PHP,SUCCESS
P006875,S00586,2025-08-09 09:07:00,1299.0,PHP,SUCCESS
P000660,S00062,2025-08-09 10:22:00,899.0,PHP,SUCCESS
P007872,S00681,2025-08-09 11:29:00,299.0,PHP,SUCCESS
P000838,S00075,2025-08-09 11:47:00,299.0,PHP,SUCCESS
P004640,S00404,2025-08-09 12:27:00,499.0,PHP,SUCCESS
P003941,S00346,2025-08-09 14:34:00,299.0,PHP,SUCCESS
P005910,S00510,2025-08-09 15:36:00,299.0,PHP,SUCCESS
P000418,S00037,2025-08-09 19:55:00,299.0,PHP,SUCCESS
P006339,S00546,2025-08-09 21:41:00,299.0,PHP,SUCCESS
P001366,S00122,2025-08-09 22:42:00,299.0,PHP,SUCCESS
P000766,S00069,2025-08-10 01:20:00,299.0,PHP,SUCCESS
P007889,S00683,2025-08-10 04:38:00,499.0,PHP,SUCCESS
P007335,S00631,2025-08-10 04:44:00,299.0,PHP,SUCCESS
P007262,S00624,2025-08-10 05:23:00,499.0,PHP,FAILED
P007002,S00600,2025-08-10 06:37:00,299.0,PHP,SUCCESS
P006164,S00529,2025-08-10 08:36:00,499.0,PHP,SUCCESS
P002797,S00248,2025-08-10 08:45:00,899.0,PHP,SUCCESS
P002395,S00206,2025-08-10 09:59:00,499.0,PHP,SUCCESS
P001977,S00173,2025-08-10 10:19:00,1299.0,PHP,SUCCESS
P009002,S00768,2025-08-10 12:10:00,499.0,PHP,SUCCESS
P001579,S00141,2025-08-10 14:22:00,499.0,PHP,SUCCESS
P004418,S00381,2025-08-10 16:44:00,299.0,PHP,SUCCESS
P005040,S00439,2025-08-10 18:59:00,499.0,PHP,SUCCESS
